"Year","Session Date/Time","Date/Time","Species Code","Fence Trap","CCL(mm)","PL(mm)","Mass(g)","Sex","Dead?","Comments","Recapture","Toe-clip Code","SVL(mm)","VTL(mm)","Regen Tail?","OTL(mm)","Hatchling?","Predator?","ARAN","AUCH","BLAT","CHIL","COLE","CRUS","DERM","DIEL","DIPT","HETE","HYMA","HYMB","LEPI","MANT","ORTH","PSEU","SCOR","SOLI","THYS","UNKI","MICRO","HD-body"
"2020","2020/09/24 20:16:40","2020/09/24 20:17:15","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 20:14:40","2020/09/24 20:15:53","PERO","C4","N/A","N/A","5","M","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 20:14:40","2020/09/24 20:15:26","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 20:12:46","2020/09/24 20:13:51","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 20:08:01","2020/09/24 20:09:20","COVA","B4","N/A","N/A","3.8","M","false","N/A","false","A2D2","65","56","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 20:05:44","2020/09/24 20:06:42","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 20:01:13","2020/09/24 20:04:50","PERO","C4","N/A","N/A","7","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 20:01:13","2020/09/24 20:04:22","PERO","C4","N/A","N/A","8.5","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 20:01:13","2020/09/24 20:03:42","ASTI","A1","N/A","N/A","12.5","M","false","recapture","false","A5B3C5","85","217","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 20:01:13","2020/09/24 20:02:04","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 19:56:10","2020/09/24 20:00:22","ASTI","B4","N/A","N/A","N/A","U","true","ants","false","N/A","60","90","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 19:56:10","2020/09/24 19:59:21","COVA","A1","N/A","N/A","4","F","false","N/A","false","A2D1","65","65","true","13","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 19:56:10","2020/09/24 19:58:20","SCMA","C4","N/A","N/A","82","M","false","N/A","false","C5","116","162","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 19:56:10","2020/09/24 19:57:07","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","N/A"
"2020","2020/09/24 19:54:21","2020/09/24 19:55:26","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","3","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 19:50:47","2020/09/24 19:53:26","ASTI","A4","N/A","N/A","15","M","false","N/A","true","A1B4D5","87","219","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 19:50:47","2020/09/24 19:51:40","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 19:43:37","2020/09/24 19:49:32","UTST","A1","N/A","N/A","0.3","U","true","dead in trap","false","N/A","21","32","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 19:43:37","2020/09/24 19:48:30","UTST","A1","N/A","N/A","5.2","F","false","N/A","false","A1B1D1","53","86","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 19:43:37","2020/09/24 19:47:08","PERO","A4","N/A","N/A","12.5","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 19:43:37","2020/09/24 19:46:31","ASTI","A1","N/A","N/A","10.5","M","false","N/A","false","A1B5C3","74","187","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 19:43:37","2020/09/24 19:45:15","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:56:41","ASTI","C4","N/A","N/A","5.5","F","false","N/A","false","A5B5C3","68","158","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:55:50","ASTI","C4","N/A","N/A","5.5","M","false","N/A","false","A5B5C2","66","110","true","39","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:54:45","ASTI","C4","N/A","N/A","7.5","M","false","N/A","false","A5B5C1","67","176","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:53:40","ASTI","C4","N/A","N/A","10.5","F","false","N/A","false","A5B5D5","75","132","true","56","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:52:34","ASTI","C4","N/A","N/A","11.5","F","false","mass seems off","true","A5B5D3","79","161","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:49:48","ASTI","A1","N/A","N/A","6","U","false","N/A","false","A5B5D2","65","135","true","61","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:48:50","ASTI","A1","N/A","N/A","3","U","true","N/A","false","N/A","52","135","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:48:06","ASTI","A4","N/A","N/A","4.5","U","false","N/A","false","A5B5D1","57","146","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:45:30","2020/09/24 18:46:22","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","2","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 18:39:51","2020/09/24 18:45:05","ASTI","C4","N/A","N/A","11.5","F","false","N/A","false","A5B4D2","75","195","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:39:51","2020/09/24 18:44:14","ASTI","C4","N/A","N/A","4","U","false","N/A","false","A5B4D1","57","114","true","102","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:39:51","2020/09/24 18:43:09","ASTI","B4","N/A","N/A","9","F","false","N/A","false","A5B5C5","76","187","true","185","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:39:51","2020/09/24 18:41:57","UTST","A1","N/A","N/A","2","M","false","N/A","false","A5B5D1","41","60","true","24","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:39:51","2020/09/24 18:40:41","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","3","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","N/A"
"2020","2020/09/24 18:20:23","2020/09/24 18:22:20","UTST","B3","N/A","N/A","5","M","false","dropped tail 49mm","false","A1B2C1","53","38","true","38","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:20:23","2020/09/24 18:21:02","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","2","0","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 18:13:30","2020/09/24 18:14:12","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 18:11:40","2020/09/24 18:13:03","CADR","B4","N/A","N/A","14","M","false","N/A","false","A5","82","83","true","60","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 18:11:40","2020/09/24 18:12:13","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","N/A"
"2020","2020/09/24 18:10:16","2020/09/24 18:11:22","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","1","0","0","3","0","0","0","0","0","3","0","1","0","0","0","0","0","0","1","0","N/A"
"2020","2020/09/24 17:51:17","2020/09/24 17:52:16","N/A","A4","N/A","N/A","N/A","N/A","N/A","tiny","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","N/A"
"2020","2020/09/24 17:50:07","2020/09/24 17:50:44","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","N/A"
"2020","2020/09/24 17:48:49","2020/09/24 17:49:47","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","N/A"
"2020","2020/09/24 17:46:19","2020/09/24 17:48:08","UTST","A1","N/A","N/A","4.5","M","false","N/A","false","A1B1D5","50","64","true","25","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 17:46:19","2020/09/24 17:46:51","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 17:44:10","2020/09/24 17:45:59","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 17:43:01","2020/09/24 17:43:43","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","N/A"
"2020","2020/09/24 17:41:46","2020/09/24 17:42:40","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","N/A"
"2020","2020/09/24 13:41:40","2020/09/24 13:45:58","ASTI","B4","N/A","N/A","N/A","F","false","no mass recorded","false","A5B5D2","66","160","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:41:40","2020/09/24 13:44:03","ASTI","A1","N/A","N/A","7","F","false","N/A","false","A5B5D1","64","158","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:41:40","2020/09/24 13:42:24","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 13:29:46","2020/09/24 13:41:12","ASTI","B4","N/A","N/A","12.5","M","false","N/A","false","A5B5D5","78","175","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:29:46","2020/09/24 13:40:11","ASTI","A4","N/A","N/A","3","U","false","N/A","false","A5B5D3","49","98","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:29:46","2020/09/24 13:39:18","UTST","A4","N/A","N/A","1.5","U","false","N/A","false","A5B5D1","39","13","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:29:46","2020/09/24 13:36:36","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 13:25:19","2020/09/24 13:27:45","ASTI","C4","N/A","N/A","12.5","M","false","second OTL=63mm","false","A4","83","122","true","33","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:25:19","2020/09/24 13:26:07","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","N/A"
"2020","2020/09/24 13:17:05","2020/09/24 13:24:52","ASTI","B3","N/A","N/A","9.5","F","false","N/A","true","A1B3C2","78","156","true","89","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:17:05","2020/09/24 13:22:33","UTST","B4","N/A","N/A","2","M","false","N/A","true","A5B5D1","43","61","true","25","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:17:05","2020/09/24 13:20:52","ASTI","B4","N/A","N/A","4","F","false","N/A","true","D5","56","157","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 13:17:05","2020/09/24 13:18:17","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","N/A"
"2020","2020/09/24 10:09:50","2020/09/24 10:16:05","ASTI","C4","N/A","N/A","5.5","F","false","recapture","true","A5B5C3","64","159","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 10:09:50","2020/09/24 10:10:34","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 09:36:45","2020/09/24 09:50:51","ASTI","A3","N/A","N/A","11","M","false","N/A","false","A5","81","178","true","101","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 09:36:45","2020/09/24 09:43:54","ASTI","A1","N/A","N/A","4","F","false","recapture","false","D5","57","157","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 09:36:45","2020/09/24 09:37:33","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 08:30:41","2020/09/24 08:54:12","ASTI","B3","N/A","N/A","17.5","M","false","N/A","false","A1","91","206","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 08:30:41","2020/09/24 08:47:42","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","N/A"
"2020","2020/09/24 08:30:41","2020/09/24 08:46:42","CRSC","C-Fence","N/A","N/A","N/A","U","false","closer to array 1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 08:06:03","2020/09/24 08:17:41","ASTI","B4","N/A","N/A","13","M","false","","true","A5B5D5","81","174","true","138","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 08:06:03","2020/09/24 08:07:25","ASTI","A4","N/A","N/A","N/A","U","true","N/A","false","N/A","N/A","N/A","false","N/A","true","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 08:06:03","2020/09/24 08:06:57","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/24 06:59:04","2020/09/24 07:00:31","UTST","A1","N/A","N/A","1","F","false","N/A","false","A1B2C3","35","66","false","N/A","true","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 06:59:04","2020/09/24 06:59:41","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","7","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","0","N/A"
"2020","2020/09/24 06:56:18","2020/09/24 06:58:38","UTST","C2","N/A","N/A","2.5","M","false","N/A","false","A1B2C2","43","85","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 06:56:18","2020/09/24 06:57:45","COVA","A4","N/A","N/A","2","M","false","N/A","false","A2D3","54","46","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/24 06:56:18","2020/09/24 06:56:52","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","N/A"
"2020","2020/09/23 22:25:15","2020/09/23 22:26:08","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2020","2020/09/23 22:13:35","2020/09/23 22:22:52","UTST","C-Fence","N/A","N/A","2.5","M","false","","true","A5B5D1","42","62","true","26","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","2020/09/23 22:13:35","2020/09/23 22:18:09","UTST","C4","N/A","N/A","1.5","F","false","N/A","false","A1","36","57","true","35","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
